,SMILES,LogS (Format),cLogS,SD,Reference,Overlapping
19785,O=C1NC=CC=C1,1.022,0.1177310995673912,0.0011000000000000066,TEST 2016,Overlap
19789,[O-][N+](=O)c1ccc(C=NNC(=O)c2ccncc2)o1,-3.734,-3.643581004491848,-1.0,TEST 2016,New
19790,c1ncc2nn[nH]c2n1,-0.221,-0.4603523638072202,-1.0,TEST 2016,Overlap
19791,CCCCC(CC)COP([O-])(=O)OCC(CC)CCCC,-3.248,-2.9412351495605416,-1.0,TEST 2016,Overlap
19792,CC(=O)C(C)=O,0.366,0.8679430084794544,0.0,TEST 2016,New
19794,CC(=N[O-])C(F)(F)F,-0.229,-0.2548317441069825,-1.0,TEST 2016,New
19795,CNc1ncnc2[nH]cnc12,-2.102,-1.538872234030412,-1.0,TEST 2016,New
19796,Nc1ncc2nc[nH]c2n1,-1.21,-1.9506061433700927,0.0,TEST 2016,Overlap
19798,N=C1OC(=N)OC(=N)O1,-3.111,-1.1454521990668969,-1.0,TEST 2016,New
19799,CCOCOCC,-0.173,-0.1270737518917823,0.009192388155425106,TEST 2016,Overlap
19801,CC1CCC(C)(C([O-])=O)C1(C)C,-3.027,-1.9388258072519584,-1.0,TEST 2016,New
19802,CC1(C)OC(C)(CCC1C([O-])=O)C([O-])=O,-1.189,-0.2407658926443572,-1.0,TEST 2016,New
19803,CC(CCC([O-])=O)C1CCC2C3C(CC(=O)C12C)C(C)(CCC([O-])=O)C(CC3=O)C([O-])=O,-2.809,-1.8990407451005145,-1.0,TEST 2016,New
19804,COc1cc2CCC(NC(C)=O)C3=CC(=O)C([O-])=CC=C3c2c(OC)c1OC,-1.808,-2.5612274696596864,-1.0,TEST 2016,New
19805,CC1=CC(=O)c2c(O)cccc2C1=O,-2.797,-3.645576493071792,-1.0,TEST 2016,New
19806,[O-]C(=O)c1cc2OCOc2cc1C([O-])=O,-1.544,-1.3167073349200598,-1.0,TEST 2016,New
19807,O=C1NC=Cc2ccccc12,-2.484,-2.1190763076950456,-1.0,TEST 2016,Overlap
19808,Nc1ccc2ccc(cc2c1)S([O-])(=O)=O,-3.048,-1.40067176666189,0.0014142135623729393,TEST 2016,Overlap
19810,Oc1ccccc1C=NNC(=O)c1ccncc1,-3.683,-3.28131596614072,0.0003535533905933918,TEST 2016,Overlap
19812,Cc1c([O-])cc(cc1[N+]([O-])=O)[N+]([O-])=O,-4.183,-2.0098357788878403,-1.0,TEST 2016,New
19813,CC1=CCC(CC1O)C(C)(C)O,-0.726,-0.5009654554634126,-1.0,TEST 2016,New
19814,CC(C)C1=CC=CC(=O)C([O-])=C1,-2.136,-1.94848024237624,-1.0,TEST 2016,New
19815,[O-]C(=O)c1ccnc(c1)C([O-])=O,-1.827,-1.3299112826313308,0.0017925772879665589,TEST 2016,Overlap
19818,COP(=S)(OC)Oc1ccc(c(Cl)c1)[N+]([O-])=O,-3.872,-4.091362265502572,0.0002121320343557839,TEST 2016,Overlap
19820,[O-]C(=O)CCCCCCC([O-])=O,-1.165,-0.966134167996388,0.504274618470267,TEST 2016,Overlap
19823,[O-]C(=O)CCCCCCCCCCCC([O-])=O,-2.212,-2.49893609696398,0.9110875936666756,TEST 2016,New
19826,[O-]C(=O)C=CC=CC([O-])=O,-2.852,-1.6201845802337569,0.0014142135623729393,TEST 2016,Overlap
19828,[O-][N+](=O)NCCN[N+]([O-])=O,-1.815,-1.1287950020941822,-1.0,TEST 2016,New
19829,CC1OC(OC2CCC3(C=O)C4CCC5(C)C(CCC5(O)C4CCC3(O)C2)C2=CC(=O)OC2)C(O)C(O)C1O,-3.042,-3.1899486373068338,-1.0,TEST 2016,New
19830,CCC(CC)(C([O-])=O)C([O-])=O,0.608,-0.4333958842368135,-1.0,TEST 2016,New
19831,CC12CCC3C(CCC4(OC5OC(CO)C(O)C(O)C5O)C=CCCC34C=O)C1(O)CCC2C1=COC(=O)C=C1,-2.226,-3.314200954195357,-1.0,TEST 2016,New
19832,COP(=O)(OC)OC,0.553,1.1337259816010463,0.00023094010767588897,TEST 2016,Overlap
19835,CC1(C)C2CC3C(C2)C13C([O-])=O,-2.942,-3.997326326269534,-1.0,TEST 2016,New
19836,CC(O)C(C)O,1.045,0.7122250894374087,0.00014142135623729392,TEST 2016,Overlap
19838,CC(C([O-])=O)C([O-])=O,0.76,0.9884704637397372,0.00017320508075686865,TEST 2016,Overlap
19841,COc1cc(cc(OC)c1OC)C1C2C(COC2=O)Cc2c(O)c3OCOc3cc12,-4.503,-3.747660417356834,0.00035355339059307784,TEST 2016,Overlap
19843,CC(=O)C1C(=O)OC(C)=CC1=O,-2.387,-1.0712880747121132,-1.0,TEST 2016,New
19844,[O-]S(=O)(=O)c1ccc2c(cccc2c1)S([O-])(=O)=O,0.54,-0.4573802250421876,-1.0,TEST 2016,Overlap
19845,OCC(O)C(O)C(O)C(O)C(O)CO,-0.517,0.2271560471938438,0.3952726906832801,TEST 2016,New
19847,[O-]C(=O)c1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O,-1.5,-2.2724920491110554,0.0002886751345947811,TEST 2016,Overlap
19850,CCCCCCCCCCCCCCCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,-2.728,-6.307500816790158,-1.0,TEST 2016,New
19851,ON=C1CCCCCC1=NO,-1.425,-1.619186492391588,-1.0,TEST 2016,Overlap
19852,CCOC(=O)COc1ccc(Cl)cc1Cl,-3.351,-3.419501420278241,-1.0,TEST 2016,Overlap
19853,CCCCC(C([O-])=O)C([O-])=O,0.437,-0.2716723979527926,0.0021213203435596446,TEST 2016,Overlap
19855,CN(C)c1cc(C)nc(Cl)n1,-1.261,-0.7042356708536737,-1.0,TEST 2016,Overlap
19856,CC(C)c1ccc(cc1)C([O-])=O,-3.036,-2.862812863208009,0.0022030282189144535,TEST 2016,Overlap
19859,O=[I]c1ccccc1,-2.432,-2.077936344389827,-1.0,TEST 2016,New
19860,[O-]C(=O)C=Cc1ccco1,-1.839,-1.602098618384954,0.0005291502622129857,TEST 2016,Overlap
19863,CCOC(=O)NCC(C)C,-0.768,-0.7485448344640142,-1.0,TEST 2016,Overlap
19864,OCCBr,0.903,0.6737810489309881,0.00014142135623729392,TEST 2016,Overlap
19866,CC(=O)OC(C)(C)C,-1.144,-1.1087844608388564,0.0002121320343560979,TEST 2016,Overlap
19868,CCCC(N)=O,0.272,-0.1406003638262962,-1.0,TEST 2016,Overlap
19869,CC(=O)NCC([O-])=O,-0.649,-0.0855083335460356,0.05727564927611032,TEST 2016,Overlap
19871,CC(C)CCOC(N)=O,-1.395,-1.0034090316666289,-1.0,TEST 2016,Overlap
19872,N#CCCCC#N,1.026,0.6466701082928967,0.00021213203435594088,TEST 2016,Overlap
19874,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(C)CC(=O)C12,-0.265,-1.515515082115532,-1.0,TEST 2016,Overlap
19875,CC(C)c1ccc(C)c(C([O-])=O)c1O,-3.288,-2.100039255944597,0.0002121320343560979,TEST 2016,Overlap
19877,CC1=NN(C(=O)[C-]1[N+]([O-])=O)c1ccc(cc1)[N+]([O-])=O,-1.468,-3.7581297582919455,-1.0,TEST 2016,New
19878,Cc1c(CCC([O-])=O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C=C)c(C)c4C=C)c(C)c3CCC([O-])=O,-3.522,-4.146450722839986,-1.0,TEST 2016,New
19879,CC1(O)C(O)C(O)C(O)C(O)C1O,-1.655,-0.0607459157253291,-1.0,TEST 2016,New
19880,Nc1cc(c2ccccc2c1O)S([O-])(=O)=O,-2.744,-1.6623121873943614,-1.0,TEST 2016,New
19881,[O-]C(=O)c1cccc(C([O-])=O)c1C([O-])=O,-0.837,-0.8879164025610182,-1.0,TEST 2016,Overlap
19882,CCOc1nc2N(C)C(=O)N(C)C(=O)c2n1C,-1.9,-1.3348203686819713,-1.0,TEST 2016,New
19883,Oc1ccc2cccnc2c1,-2.504,-1.4282434795063417,0.00014142135623729392,TEST 2016,Overlap
19885,CC1(C)OCC(O1)C1OC2OC(C)(C)OC2C1O,-0.785,-1.5400962417972024,-1.0,TEST 2016,New
19886,[O-]C(=O)CC(Br)C([O-])=O,-0.011,0.1725092605606475,0.14424978336205568,TEST 2016,Overlap
19888,[O-]C(=O)c1ccc(Br)o1,-1.939,-1.6330510222668828,-1.0,TEST 2016,New
19889,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.287,0.1726483304899155,-1.0,TEST 2016,Overlap
19890,CCCOC(=O)CN1C=C(I)C(=O)C(I)=C1,-3.504,-2.987374510200137,-1.0,TEST 2016,Overlap
19891,CC(=O)NC(N)=S,-0.965,-0.8769664321025703,-1.0,TEST 2016,New
19892,CC1=CCC(=O)O1,-0.293,-0.3976469420039188,0.02545584412271573,TEST 2016,Overlap
19894,CC=NNC(N)=O,-0.542,-0.890142208533703,-1.0,TEST 2016,New
19895,[O-]C(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,-3.761,-4.9034462760093565,-1.0,TEST 2016,New
19896,O=C1OC(c2ccccc12)(c1ccccc1)c1ccccc1,-3.855,-5.282582097733956,0.003535533905932662,TEST 2016,Overlap
19898,NC(=O)CC(O)(CC(N)=O)C(N)=O,-0.845,-0.2211482376813021,-1.0,TEST 2016,New
19899,CCC(=O)C(C)=O,-0.176,0.1649780467230832,-1.0,TEST 2016,New
19900,[O-]C(=O)c1c(I)cc(I)c(NC(=O)CCCCC(=O)Nc2c(I)cc(I)c(C([O-])=O)c2I)c1I,-3.394,-3.1031965886848774,0.0028284271247461922,TEST 2016,Overlap
19902,COc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.085,-2.7069331869084987,-1.0,TEST 2016,Overlap
19903,[O-]C(=O)C(Br)C(Br)C([O-])=O,-1.131,-0.1083977047897404,-1.0,TEST 2016,New
19904,CC(C(C)C([O-])=O)C([O-])=O,0.312,-0.2978444791474453,-1.0,TEST 2016,Overlap
19905,Oc1cc(Cl)c([O-])c(Cl)c1Cl,-1.533,-1.7975573500554949,-1.0,TEST 2016,New
19906,Nc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C([O-])=O,-3.101,-2.4610791528066853,-1.0,TEST 2016,New
19907,Oc1ccnc2ccccc12,-1.481,-1.817357912208131,-1.0,TEST 2016,Overlap
19908,CCOc1ccccc1C=O,-2.112,-1.8038207875763947,-1.0,TEST 2016,New
19909,Oc1ccc(Br)cc1Br,-2.122,-2.371980711390964,0.029698484809834867,TEST 2016,Overlap
19911,Oc1ccc(O)c(Cl)c1,0.805,-0.7669722871964453,-1.0,TEST 2016,New
19912,Nc1ccc(cc1C([O-])=O)[N+]([O-])=O,-2.26,-2.6227820603141176,-1.0,TEST 2016,New
19913,[O-]C(=O)CNC(=O)c1cccc(c1)[N+]([O-])=O,-1.782,-1.9048871102544889,-1.0,TEST 2016,New
19914,Cc1ccc(cc1N)S([O-])(=O)=O,-1.032,-1.0147140976756983,-1.0,TEST 2016,New
19915,Oc1cc(cc(c1)C([O-])=O)C([O-])=O,-2.482,-1.808239624642189,-1.0,TEST 2016,Overlap
19916,[O-]C(=O)C1CCC(CC1)C([O-])=O,-2.333,-1.0975265301911892,-1.0,TEST 2016,New
19917,CCNC(=O)OCC,0.555,0.1002956881584657,-1.0,TEST 2016,New
19918,CCC(C)(CC([O-])=O)C([O-])=O,-0.017,-0.5567779834108206,-1.0,TEST 2016,New
19919,[O-]C(=O)c1ccnc(C([O-])=O)c1C([O-])=O,-1.245,-0.7813261728208749,-1.0,TEST 2016,Overlap
19920,[O-]C(=O)c1c(Br)cc(Br)cc1Br,-2.011,-2.781040431902698,-1.0,TEST 2016,New
19921,Nc1[n+]([O-])cnc2[nH]cnc12,-2.262,-2.2160872715315687,-1.0,TEST 2016,New
19922,[NH3+]C(Cc1ccccc1O)C([O-])=O,-1.957,-1.3236686643735571,-1.0,TEST 2016,New
19923,[NH3+]C(CO)C(O)c1ccc(cc1)[N+]([O-])=O,-1.912,-1.3124468754169945,-1.0,TEST 2016,New
19924,NC(=O)NN=CC=Cc1ccc(o1)[N+]([O-])=O,-3.144,-3.193440020862123,-1.0,TEST 2016,New
19925,Nc1ccc(cc1)N=Nc1ccc(cc1)[N+]([O-])=O,-5.853,-5.060005073408312,-1.0,TEST 2016,New
19926,Nc1cnc2cncnc2n1,-2.314,-1.6718821773886676,0.0028284271247461922,TEST 2016,Overlap
19928,NC(=O)C1=CC(=O)NC(=O)N1,-2.492,-2.0709055486821346,-1.0,TEST 2016,New
19929,Nc1cnc2c(N)ncnc2n1,-2.909,-2.5402238220690454,-1.0,TEST 2016,New
19930,C[NH+](C)C1C2C(O)C3C(=C)c4cccc(O)c4C(=O)C3=C(O)C2(O)C(=O)C(C(N)=O)=C1[O-],-1.768,-3.0067464394544245,0.0,TEST 2016,New
19932,CCOC(=O)C1(CC[NH+](CCC(C#N)(c2ccccc2)c2ccccc2)CC1)c1ccccc1,-2.753,-4.30054212836146,-1.0,TEST 2016,New
19933,[O-][N+](=O)C(CNC(=O)NCC([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,-2.684,-1.793128412555114,-1.0,TEST 2016,New
19934,NC(C([NH3+])C([O-])=O)C([O-])=O,-2.378,-0.497210567373171,-1.0,TEST 2016,New
19935,NC(=O)NC(CC([O-])=O)C([O-])=O,-1.678,-0.6322003333311965,-1.0,TEST 2016,New
19936,NC1=CNC(=O)NC1=O,-2.405,-2.347549924505837,0.003535533905932976,TEST 2016,Overlap
19938,[O-][N+](=O)c1ccc(Nc2ccccc2)c(c1)[N+]([O-])=O,-3.834,-5.231899078926661,-1.0,TEST 2016,Overlap
19939,[O-]C(=O)C1c2ccccc2C(C([O-])=O)c2ccccc12,-2.73,-2.493196439122334,-1.0,TEST 2016,New
19940,Cc1ccc(cc1)S(=O)(=O)NCC([O-])=O,-1.443,-2.141460932051199,-1.0,TEST 2016,New
19941,CNC(=O)CCC(N)=O,-0.813,0.1637747895089805,-1.0,TEST 2016,New
19942,NC1=C(I)C=NC(=O)N1,-2.397,-2.6546082376758,-1.0,TEST 2016,New
19943,Nc1cnc2ncncc2n1,-2.344,-1.620520574282236,0.0028284271247461922,TEST 2016,Overlap
19945,Nc1nc(N)c2nccnc2n1,-2.687,-2.559027086549565,0.002121320343559723,TEST 2016,Overlap
19947,CCC1(CC(C)C)C(=O)NC(=O)NC1=O,-5.142,-2.0129355816492067,-1.0,TEST 2016,New
19948,[O-]C(=O)C1c2ccccc2Cc2ccccc12,-2.351,-3.0054142299232494,-1.0,TEST 2016,New
19949,Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,-9.982,-9.969627065475756,0.0014142135623723114,TEST 2016,Overlap
19951,CC1=CCS(=O)(=O)C1,-3.226,-1.0677681763244888,-1.0,TEST 2016,New
19952,CC1COC(C)(C)O1,-0.02,-0.4151546367950534,-1.0,TEST 2016,New
19953,[O-]C1=CC(=O)N=CN1,-1.652,-0.9843141257262378,-1.0,TEST 2016,New
19954,C(Nc1[n-]cnc2ncnc12)c1ccccc1,-3.575,-3.4433676478383526,-1.0,TEST 2016,New
19955,CNc1ccc(N)c2C(=O)c3ccccc3C(=O)c12,-5.638,-5.867497852356943,-1.0,TEST 2016,New
19956,COc1ccccc1N=Nc1c(O)ccc2ccccc12,-8.926,-6.420996720527916,-1.0,TEST 2016,New
19957,CN1N(C(=O)C(CC2=C(C)N(C)N(C2=O)c2ccccc2)=C1C)c1ccccc1,-2.955,-2.5203794226560965,-1.0,TEST 2016,Overlap
19958,CC1OC(OC2CC3OC(O)(CC(O)C3C([O-])=O)CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C)C=CC=CC=CC=CC=CC=CC=C2)C(O)C([NH3+])C1O,-3.091,-0.7481268001509376,-1.0,TEST 2016,New
19959,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(C2O)[NH+](C)C)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,-5.225,-1.5283364501004368,-1.0,TEST 2016,New
19960,Oc1ccc(cc1)N=Nc1ccc(cc1)[N+]([O-])=O,-4.796,-4.882132022877581,0.0,TEST 2016,Overlap
19962,O=C1NC2=NC(=O)NC3=NC(=O)N=C(N1)N23,-1.964,-3.795099204059224,-1.0,TEST 2016,New
19963,FC(F)Br,0.582,-1.320265573732848,-1.0,TEST 2016,New
19964,[O-]P([O-])(=O)c1ccccc1,0.08,-0.6270998199964941,0.06363961030678929,TEST 2016,New
19966,Nc1ccc(Br)cc1S([O-])(=O)=O,-2.627,-1.7199445113282656,-1.0,TEST 2016,New
19967,[O-]C(=O)C(Br)=CBr,-0.669,-0.6607996795067428,-1.0,TEST 2016,New
19968,CCCCOC(=O)CC(O)C(=O)OCCCC,-2.516,-1.6349413838746036,-1.0,TEST 2016,New
19969,CCCCCCCCCCCC[N+](C)(C)[O-],-0.082,-2.2831883749826,-1.0,TEST 2016,New
19970,[O-]C(=O)CC(C(CC([O-])=O)C([O-])=O)C([O-])=O,-0.298,0.0358579387579758,0.0834386001800126,TEST 2016,Overlap
19972,Cc1c(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(C)c(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(C)c1Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,-5.81,-8.326913272353176,-1.0,TEST 2016,New
19973,CC(NC(N)=[NH2+])C([O-])=O,-0.199,-0.9831766931130432,-1.0,TEST 2016,New
19974,CC(C=NO)=NO,-0.346,-1.3578543066900934,0.0028284271247461927,TEST 2016,Overlap
19976,COCCCNc1nc(Cl)nc(NC(C)C)n1,-3.335,-2.7153307534983653,-1.0,TEST 2016,New
19977,[O-]C(=O)COc1ccc(cc1)C1CCCCC1,-3.495,-3.471616845614911,-1.0,TEST 2016,New
19978,C1NC=[NH+]c2ccccc12,-0.723,-0.9499341702871869,-1.0,TEST 2016,New
19979,Nc1nc2ncnc2c(N)[n-]1,-1.8,-2.626379154880365,-1.0,TEST 2016,New
19980,COc1ccc(CCC([O-])=O)cc1,-2.214,-1.8771912376461104,-1.0,TEST 2016,Overlap
19981,CCCCCc1cc(O)c2C3C=C(C)CCC3C(C)(C)Oc2c1,-2.05,-5.6099120346512095,0.0,TEST 2016,New
19983,Brc1ccc(cc1)N=C=S,-0.266,-4.247311051620874,2.8312555518709357,TEST 2016,Overlap
19985,NC1=C(F)C=NC(=O)N1,-0.935,-1.5462946105320268,-1.0,TEST 2016,Overlap
19986,CNc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-3.994,-2.89769288463593,-1.0,TEST 2016,New
19987,Fc1ccc(cc1)C(CCC[NH+]1CCC(CC1)N1C(=O)Nc2ccccc12)c1ccc(F)cc1,-4.664,-4.801419656230743,-1.0,TEST 2016,New
19988,CCCCC(CC)(C(O)=O)C([O-])=O,-0.798,-1.531008461666337,-1.0,TEST 2016,New
19989,CC(C([O-])=O)C(C)(C)C([O-])=O,-0.224,-0.5085706017337297,-1.0,TEST 2016,New
19990,[O-]C(=O)c1cc(Cl)cc(c1)C([O-])=O,-2.84,-2.249057151334038,-1.0,TEST 2016,New
19991,CC1(C)CC(=O)C(CC2C(=O)CC(C)(C)CC2=O)C(=O)C1,-1.591,-2.2841812064761573,-1.0,TEST 2016,New
19992,O=C(OCC1CCCO1)c1ccccc1,-2.323,-1.816611098442708,-1.0,TEST 2016,New
19993,NNC(=S)NN,-1.286,0.0782346899717061,-1.0,TEST 2016,New
19994,[O-][N+](=O)c1ccc([N+]([O-])=O)c2c(cccc12)[N+]([O-])=O,-3.818,-4.133814185936965,-1.0,TEST 2016,New
19995,[S-]P(=S)(Oc1ccccc1)Oc1ccccc1,-0.071,-2.1252247926508936,-1.0,TEST 2016,New
19996,FC(F)(F)c1nc2cncnc2[nH]1,-0.45,-1.1676349521522051,-1.0,TEST 2016,Overlap
19997,FC(F)(F)C1=Nc2[nH]cnc2C(=O)[N-]1,-2.254,-2.041441893889857,-1.0,TEST 2016,New
19998,O=C1NC=C2N=CN=C2N1,-1.714,-2.015328560120859,-1.0,TEST 2016,New
19999,NNC(=O)c1cccs1,-0.755,-0.8393745384651146,-1.0,TEST 2016,New
20000,O=C1[N-]c2nccnc2C=N1,-1.948,-1.899647114727882,0.03676955262170051,TEST 2016,New
20002,O=C1[N-]c2cncnc2N=C1,-2.714,-1.9266747783134672,0.0028284271247461922,TEST 2016,Overlap
20004,O=C1C=NC2=CN=CNC2=N1,-2.125,-1.7280409372400194,-1.0,TEST 2016,Overlap
20005,OCCN(CCO)c1ccc(cc1)N=Nc1ccccc1,-3.958,-3.658465540839469,-1.0,TEST 2016,New
20006,CNc1ccc(NC)c2C(=O)c3ccccc3C(=O)c12,-6.857,-5.681595986986791,-1.0,TEST 2016,New
20007,CN(C)c1ccc(cc1)N=Nc1ccc(cc1)[N+]([O-])=O,-8.699,-5.808313977991811,-1.0,TEST 2016,New
20008,Oc1ccc(C(=O)c2ccccc2C([O-])=O)c(O)c1,-2.696,-2.800057209779132,-1.0,TEST 2016,New
20009,Cc1no[n+]([O-])c1C,-0.535,-0.4482098549632094,-1.0,TEST 2016,New
20010,COP(=O)(OC)SCCSC,-2.858,-0.0740883836823536,-1.0,TEST 2016,New
20011,Oc1c(I)cc(I)cc1C=O,-4.096,-3.751800015197062,-1.0,TEST 2016,New
20012,CCc1nc(N)c(C)c(CC)n1,-2.355,-0.4251006103135468,-1.0,TEST 2016,New
20013,CCCC(=O)Oc1ccc(cc1)[N+]([O-])=O,-3.94,-3.5027235731436464,0.00028284271247458785,TEST 2016,Overlap
20015,CC(CCC([O-])=O)(N=NC(C)(CCC([O-])=O)C#N)C#N,-2.008,-1.547190732082183,0.0002121320343560979,TEST 2016,Overlap
20017,CCCCCCCCCCCCN1CCCC1=O,-4.67,-4.375250164554231,-1.0,TEST 2016,Overlap
20018,[O-][N+](=O)N1CN(CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-4.773,-4.150202999933532,-1.0,TEST 2016,Overlap
20019,OCc1c(CO)c(CO)c(CO)c(CO)c1CO,-2.599,0.5645509641105657,-1.0,TEST 2016,New
20020,CC(=O)Nc1ccc(cc1)C(C)=O,-1.623,-1.8455394989123568,-1.0,TEST 2016,New
20021,CCCCOP(=O)(OCC)OCC,-1.147,-0.6962178496845501,0.00028284271247458785,TEST 2016,Overlap
20023,C1C[n+]2ccccc2-c2cccc[n+]12,-3.42,0.2039005867292194,2.156866584500148,TEST 2016,New
20026,CC(O)(P(O)([O-])=O)P(O)([O-])=O,0.525,0.4416870790702254,7.071067811864696e-05,TEST 2016,New
20028,CCC(C)c1cc(cc(c1OC(C)=O)[N+]([O-])=O)[N+]([O-])=O,-2.108,-3.780254794608191,0.08192606422866897,TEST 2016,Overlap
20031,c1cc(sc1-c1nc2ccccc2o1)-c1nc2ccccc2o1,-7.523,-5.561346121901529,-1.0,TEST 2016,New
20032,CCSC(=O)N(CC)CC,-1.692,-1.4026124243112237,0.001078579312490904,TEST 2016,Overlap
20035,C=CCOP(=O)(OCC=C)c1ccccc1,-2.9,-2.357829830759629,-1.0,TEST 2016,Overlap
20036,CCCCOP(=O)(CCCC)CCCC,-1.717,-1.5923384378944945,0.00028284271247474484,TEST 2016,Overlap
20038,CCOC(=O)C(C)OC(C)=O,-0.699,-0.2571481104387461,0.00028284271247466634,TEST 2016,Overlap
20040,Nc1ccc(SC#N)cc1,-2.601,-1.8719380497151463,0.0003535533905933918,TEST 2016,Overlap
20042,Nc1nc(c2nc[nH]c2n1)C(F)(F)F,-3.135,-2.3987593683443023,-1.0,TEST 2016,Overlap
20043,[O-]C(=O)CCC(C([O-])=O)(c1ccccc1)c1ccccc1,0.546,-2.550909635243367,-1.0,TEST 2016,New
20044,CCN(CC)c1nc(NC(C)C)nc(OC)n1,-4.889,-3.1719454371822424,-1.0,TEST 2016,Overlap
20045,CNc1nc(Cl)nc(NC(C)C)n1,-2.89,-2.5507569262918857,0.0,TEST 2016,Overlap
20047,CC(Br)CCl,-1.847,-1.8506655038200628,0.00042426406871188177,TEST 2016,Overlap
20049,CCN(CC)c1ccc(cc1)N=Nc1ccc(cc1)[N+]([O-])=O,-10.399,-6.637958178065402,-1.0,TEST 2016,New
20050,CC(=O)CSC#N,-0.216,-0.0299507213286598,-1.0,TEST 2016,Overlap
20051,CC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,-2.694,-2.667473941071703,-1.0,TEST 2016,New
20052,CNc1nc(NC(C)C)nc(OC)n1,-1.751,-1.658827606172569,-1.0,TEST 2016,Overlap
20053,CC1(C)N(CN2C(=O)NC(=O)C2(C)C)C(=O)NC1=O,-1.73,-0.8061594998150028,-1.0,TEST 2016,New
20054,C[NH2+]C(CC(C)C)C([O-])=O,-0.515,-0.6225693284667373,0.00028284271247466634,TEST 2016,Overlap
20056,CC1CC(=O)O1,-0.75,0.0372846423208836,-1.0,TEST 2016,New
20057,[O-]C(=O)C[NH2+]CCC#N,0.324,-0.0874393717338586,0.00021213203435598013,TEST 2016,Overlap
20059,NC(=O)CC(NC(N)=O)C([O-])=O,-0.511,-1.0984609921665092,0.0,TEST 2016,Overlap
20061,CN(C)C(=O)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,-4.324,-4.350798592761198,0.0001414213562369799,TEST 2016,Overlap
20063,OCC(O)C(O)C(O)C(O)C(O)C=O,-0.323,-0.1178912887754766,0.0002828427124746271,TEST 2016,Overlap
20065,COc1ccc(cc1)C(=O)CCC([O-])=O,-1.063,-1.9280769522495227,0.00014142135623729392,TEST 2016,Overlap
20067,[O-]C1=CC=C(Br)C=CC1=O,-3.563,-2.130658139353864,7.071067811880398e-05,TEST 2016,Overlap
20069,OCCNc1ccc(NCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,-3.942,-4.003578357857501,-1.0,TEST 2016,New
20070,Cc1ccc(cc1)S(C)(=O)=O,-1.988,-2.02357278218768,0.0004949747468305288,TEST 2016,Overlap
20072,C=CS(=O)(=O)Nc1ccccc1,-1.5,-1.8804547086740369,0.00028284271247458785,TEST 2016,Overlap
20074,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,-7.873,-6.742355720264634,0.00014142135623760796,TEST 2016,Overlap
20076,[O-]C(=O)c1ccon1,0.947,-0.4341951240674695,-1.0,TEST 2016,New
20077,[O-]C(=O)c1ccc(o1)C([O-])=O,-2.193,-1.301269061141623,-1.0,TEST 2016,Overlap
20078,CCCOP(=S)(OCCC)OP(=S)(OCCC)OCCC,-4.101,-4.882276039958484,0.0005507570547288586,TEST 2016,Overlap
20081,CCC(C)=C(CC([O-])=O)C([O-])=O,-2.301,-0.5548922941129764,-1.0,TEST 2016,New
20082,CCC(COC(=O)C(C)=C)(COC(=O)C(C)=C)COC(=O)C(C)=C,-4.415,-4.392925237975651,0.00035355339059307784,TEST 2016,Overlap
20084,[O-][N+](=O)c1ccc(C=CC=NN2CCOC2=O)o1,-4.418,-3.7621293929671946,-1.0,TEST 2016,New
20085,O=C1C2=C(SC(C#N)=C(S2)C#N)C(=O)c2ccccc12,-6.326,-6.241314524128791,0.0028284271247465066,TEST 2016,Overlap
20087,NC1=NC(=O)[N-]c2nc[nH]c12,-3.369,-2.813139153516511,-1.0,TEST 2016,New
20088,C=CCCN=C=S,-2.391,-2.315682125795511,0.0,TEST 2016,Overlap
